category,welfareType,servId,servNm,region,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,지자체,WLF00004727,산모신생아 건강관리 서비스 본인부담금 지원,경기도,경기도,경기도 이천시 보건소 건강증진과,"서민금융, 임신·출산","중장년, 청년, 청소년, 임신 · 출산",현금지급,1회성,산모·신생아 건강관리 서비스 비용 중 본인부담금을 일부 지원하여 출산가정의 경제적 부담을 경감 산모·신생아 본인부담금 지원에 관한 거주 요건 완화 (출생일 기준으로 1년 전 → 출생일 기준으로 6개월 전),https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004727&wlfareInfoReldBztpCd=02,6355,
제도,지자체,WLF00004675,요보호아동 멘토링 사업,부산광역시,부산광역시,부산광역시 수영구 복지환경국 복지정책과,"보호·돌봄, 입양·위탁, 주거","아동, 청소년",프로그램/서비스(서비스),월,관내 요호보아동 및 저소득 취약계층 아동 중 참여희망 아동을 대상으로 정서·문화적 지원 및 지역사회 안전망 구축,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004675&wlfareInfoReldBztpCd=02,906,
제도,지자체,WLF00002119,부산광역시 동구 교복구입비 지원,부산광역시,부산광역시,부산광역시 동구 문화체육관광국 평생교육과,서민금융,청소년,"지역화폐, 현금지급",1회성,교복구입비 지원으로 학부모 부담 경감으로 교육의 공공성 확보 및 보편적 교육복지 실현,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002119&wlfareInfoReldBztpCd=02,1240,
제도,지자체,WLF00004191,고양시 한시적 양육비 지원,경기도,경기도,경기도 고양시 사회복지국 여성가족과,"서민금융, 안전·위기","영유아, 아동, 청소년",현금지급,월,양육비 미지급으로 인해 미성년 자녀의 양육에 어려움을 겪는 양육비 채권자에게 한시적으로 양육비를 지원함으로써 안전한 양육환경을 조성,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004191&wlfareInfoReldBztpCd=02,1615,
제도,지자체,WLF00001582,양평군 대안교육기관 이용 청소년 급식 지원,경기도,경기도,경기도 양평군 문화복지국 가족복지과,"서민금융, 교육","아동, 청소년",현금지급,분기,대안교육기관 이용 청소년들에 대한 급식비 지원을 통해 무상급식 사각 지대를 해소하여 청소년 의 건강한 성장을 위한 보편 복지 실현,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001582&wlfareInfoReldBztpCd=02,759,
제도,지자체,WLF00002691,중·고등학교 신입생 교복비 지원사업,부산광역시,부산광역시,부산광역시 기장군 문화복지국 교육청소년과,"교육, 서민금융",청소년,현금지급,1회성,교육 여건 격차 해소 및 교육의 공공성 강화,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002691&wlfareInfoReldBztpCd=02,1536,
제도,지자체,WLF00001027,경로의 달 위문행사,서울특별시,서울특별시,서울특별시 중랑구 생활복지국 어르신복지과,,"청소년, 노년",기타,1회성,"경로의 달 10월을 맞이하여 어르신들에게 건강과 행복을 기원하는 기념 행사와 동별 경로잔치를 개최하여 노인복지에 대한 사회적 관심을 제고하고, 경로효친 분위기를 조성합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001027&wlfareInfoReldBztpCd=02,677,
제도,지자체,WLF00000159,밥 굶는 아이 없는 엄마의 밥상,전북특별자치도,전북특별자치도,전북특별자치도 전주시 덕진구 생활복지과,안전·위기,"아동, 청소년",현물지급,주,사각 지대에 있는 결식아동에게 도시락 및 밑반찬을 지원하여 저소득·소외계층에게 가장 기본적인 생활을 보장,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000159&wlfareInfoReldBztpCd=02,1832,
제도,지자체,WLF00003577,장애인가정 출산지원금 지원,경기도,경기도,경기도 남양주시 복지국 장애인복지과,"임신·출산, 서민금융","노년, 중장년, 청년, 임신 · 출산, 청소년",현금지급,수시,"비 장애인에 비해 임신과 출산 시 비용이 추가 소요되는 장애인가정에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003577&wlfareInfoReldBztpCd=02,1822,
제도,지자체,WLF00002734,청소년 유해환경 신고포상금,울산광역시,울산광역시,울산광역시 북구 행정지원국 교육청소년과,서민금융,청소년,현금지급,수시,청소년 유해환경 신고 및 그 신고에 대하여 포상금을 지급하여 청소년을 각종 유해환경으로부터 보호하고 시민들의 신고의식 제고에 기여,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002734&wlfareInfoReldBztpCd=02,842,
제도,지자체,WLF00000951,불우아동지원,부산광역시,부산광역시,부산광역시 수영구 복지환경국 복지정책과,입양·위탁,"청소년, 아동",현물지급,년,가정위탁보호아동 연말격려 및 하계수련비 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000951&wlfareInfoReldBztpCd=02,800,
제도,지자체,WLF00003460,국가유공자 위문 및 보훈단체 지원,전라남도,전라남도,전라남도 함평군 주민복지과,서민금융,"중장년, 노년, 영유아, 아동, 청소년, 청년",현금지급,분기,"국가를 위하여 희생하거나 공헌한 국가유공자, 그 유족 또는 가족을 합당하게 예우(禮遇)하고 지원함으로써 이들의 생활안정과 복지향상을 도모하고 국민의 애국정신을 기르는 데에 이바지함을 목적으로 한다",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003460&wlfareInfoReldBztpCd=02,755,
제도,지자체,WLF00004593,장애인 명절위문,경상남도,경상남도,경상남도 밀양시 문화복지국 노인장애인과,서민금융,"청소년, 청년, 아동, 영유아, 중장년, 노년",현금지급,반기,저소득 장애인 명절위문,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004593&wlfareInfoReldBztpCd=02,1223,
제도,지자체,WLF00002705,행려 사망자 장의비,부산광역시,부산광역시,부산광역시 수영구 복지환경국 복지정책과,안전·위기,"노년, 아동, 영유아, 청년, 중장년, 청소년",기타,수시,관할 구역 내에서 발생한 무연고 사망자의 장제 처리를 통해 사망자의 존엄성과 보건위생상의 위해 방지 및 공공복지 증진,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002705&wlfareInfoReldBztpCd=02,894,
제도,지자체,WLF00002350,행려자 구호 (완산구),전북특별자치도,전북특별자치도,전북특별자치도 전주시 덕진구 생활복지과,서민금융,"노년, 아동, 영유아, 청년, 중장년, 청소년",현금지급,1회성,1) 행려자에게 귀향여비를 지급하여 거주지에 정착할 수 있게 함. 2) 무연고 행려자에게 시설입소를 통한 안정적인 거주지 제공함.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002350&wlfareInfoReldBztpCd=02,1514,
제도,지자체,WLF00005165,"학교 무상급식비(초,중,고) 지원",대구광역시,대구광역시,대구광역시교육청 행정국 교육복지과,"서민금융, 교육",청소년,감면,년,양질의 학교급식 제공으로 학생들의 건강한 신체 발달을 도모하고 학교급식비 지원을 통한 학생들의 교육복지 증진과 학부모 부담 경감,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005165&wlfareInfoReldBztpCd=02,1421,
제도,지자체,WLF00004715,장애학생 교내활동지원 사업,경기도,경기도,경기도 시흥시 복지국 장애인복지과,"교육, 서민금융","아동, 청소년","현금지급, 기타",월,시흥시 특수학교 설립 전까지 장애학생에게 교내활동을 지원하여 교육권을 보장하고 평등한 교육기회를 제공,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004715&wlfareInfoReldBztpCd=02,1760,
제도,지자체,WLF00004976,다자녀가정 고등학교 입학축하금 지원,대구광역시,대구광역시,대구광역시 청년여성교육국 출산보육과,"서민금융, 교육",청소년,지역화폐,1회성,둘째아 이상 고등학교 입학 자녀에게 입학축하금을 지원하여 경제적 부담 경감과 출산지원 정책에 대한 시민의 체감도 향상에 기여하고자 함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004976&wlfareInfoReldBztpCd=02,13277,
제도,지자체,WLF00003822,장애인 재활프로그램,경기도,경기도,경기도 시흥시 복지국 장애인복지과,서민금융,"중장년, 영유아, 아동, 청소년",현금지급,월,"장애아동, 장애인에게 적절한 재활프로그램을 지원하여 장애아동가족의 경제적 부담을 경감하고, 사회참여와 통합을 도모함",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003822&wlfareInfoReldBztpCd=02,2007,
제도,지자체,WLF00003967,다자녀가정 우대카드 지원사업,대구광역시,대구광역시,대구광역시 청년여성교육국 출산보육과,서민금융,"청소년, 아동, 중장년",감면,년,대구시 다자녀가정의 우대를 위해 2자녀 이상 가정에 '대구아이조아카드' 발급,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003967&wlfareInfoReldBztpCd=02,29929,
제도,지자체,WLF00003141,산후건강관리 지원사업,전북특별자치도,전북특별자치도,전라북도 복지여성보건국 건강증진과,"임신·출산, 입양·위탁","임신 · 출산, 청소년, 청년, 중장년",실물바우처,1회성,-도내 임산부의 산후 건강관리 지원하여 출산 후 건강회복 도움을 주고 아이낳기 좋은 환경을 조성하고자 함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003141&wlfareInfoReldBztpCd=02,5563,
제도,지자체,WLF00003456,장애인 전동보장구 수리 지원,경상북도,경상북도,경상북도 청도군 행정복지국 주민복지과,"서민금융, 임신·출산, 신체건강","노년, 중장년, 아동, 영유아, 청년, 청소년",현금지급,년,거동불편 장애인들의 유일한 이동수단인 전동보장구(전동휠체어 및 전동스쿠터)의 고장시 수리지원의 시간과 경비지출으로 인해서 비장애인에 비해 소득이 적은 장애인가구에 경제적인 부담이 크게 작용하고 있기에 본 사업을 통해서 장애인들의 이동수단의 안정성을 확보하고 사회참여를 활성화하는 동시에 경제적부담을 경감,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003456&wlfareInfoReldBztpCd=02,2094,
제도,지자체,WLF00002858,가정위탁아동 자립지원(자립정착금),강원특별자치도,강원특별자치도,강원특별자치도 홍천군 행정복지국 복지과,"서민금융, 입양·위탁, 보호·돌봄, 주거","청소년, 아동",현금지급,월,"가정위탁 종료, 보호연장 종료 등 아동들에게 자립정착금을 지원하여 안정적인 생활 도모",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002858&wlfareInfoReldBztpCd=02,1082,
제도,지자체,WLF00003160,저소득층 결혼이민자 모국방문 지원,강원특별자치도,강원특별자치도,강원특별자치도 강릉시 복지민원국 인구가족과,"서민금융, 입양·위탁","노년, 중장년, 아동, 영유아, 청소년, 청년",현금지급,1회성,다문화가정의 복지 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003160&wlfareInfoReldBztpCd=02,2083,
제도,지자체,WLF00001593,장애인가정 출산 지원,경기도,경기도,경기도 파주시 복지정책국 노인장애인과,서민금융,"노년, 청소년, 청년, 중장년",현금지급,1회성,장애인 가정의 출산비용 지원을 통한 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001593&wlfareInfoReldBztpCd=02,1015,
제도,지자체,WLF00000809,유기 및 위기아동지원,경기도,경기도,경기도 시흥시 복지국 아동돌봄과,,"영유아, 아동, 청소년",기타,1회성,"유기 및 위기아동(학대피해아동)의 응급치료비, 응급안전용품, 아동돌보미 파견 비용 지원을 통한 건강 및 보호 지원",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000809&wlfareInfoReldBztpCd=02,780,
제도,지자체,WLF00000583,보호아동 자립지원정착금 지원,강원특별자치도,강원특별자치도,강원특별자치도 홍천군 행정복지국 복지과,"교육, 입양·위탁, 서민금융","청소년, 아동",현금지급,년,시설퇴소 및 가정위탁아동 보호 종결 시 보호아동의 자립정착을 통한 안정적 사회진출 도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000583&wlfareInfoReldBztpCd=02,1281,
제도,지자체,WLF00000553,가정위탁아동지원(지방이양),강원특별자치도,강원특별자치도,강원특별자치도 홍천군 행정복지국 복지과,"서민금융, 입양·위탁, 안전·위기","영유아, 아동, 청소년",현금지급,월,가정위탁아동의 건전한 성장,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000553&wlfareInfoReldBztpCd=02,712,
제도,지자체,WLF00002335,저소득 한부모 가족 지원,서울특별시,서울특별시,서울특별시 송파구 주민복지국 여성보육과,서민금융,"청소년, 중장년, 청년, 아동, 영유아, 노년","현금지급, 현물지급",반기,저소득 한부모가족에게 경제적·심리적 안정을 주고 건강한 사회구성원으로 자립할 수 있도록 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002335&wlfareInfoReldBztpCd=02,3838,
제도,지자체,WLF00000817,입양아동 지원,서울특별시,서울특별시,서울특별시 강남구 복지생활국 가족정책과,서민금융,"아동, 영유아, 노년, 중장년, 청년, 청소년",현금지급,월,"입양아동 및 입양가정을 지원하여 국내 입양을 활성화하고, 아동이 안정적인 가정환경에서 건전하게 성장할 수 있도록 지원하고자 함.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000817&wlfareInfoReldBztpCd=02,1026,
제도,지자체,WLF00002645,찾아가는 복지 한마당 운영,부산광역시,부산광역시,부산광역시 북구 복지교육국 복지정책과,,"청소년, 청년, 중장년, 노년, 영유아, 아동",기타,1회성,"저소득 소외계층의 생활현장을 직접 방문하여 불편사항을 해결해 줌으로써 삶의 질 향상을 도모하고, 필요한 서비스를 연계·지원하여 맞춤형 복지서비스 제공으로 수요자 중심의 복지행정 실현",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002645&wlfareInfoReldBztpCd=02,1355,
제도,지자체,WLF00006089,신혼부부 및 청년 전월세 보증금 대출이자 지원사업 계획,경기도,경기도,경기도 동두천시 복지문화국 복지정책과,서민금융,"중장년, 청년, 청소년",현금지급,년,○ 무주택 신혼부부· 청년의 전‧월세 보증금 대출이자 지원을 통한 경제적 부담 완화 및 주거안정 기여 ○ 혼인 인구 감소 및 저출산 시대에 적극적인 인구 유입 대응책을 마련하여 결혼·출산 장려 및 우리 시 인구 증가에 기여,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00006089&wlfareInfoReldBztpCd=02,4916,
제도,지자체,WLF00006083,초중고등학교 입학 및 학습지원비 지원사업,부산광역시,부산광역시,부산광역시 강서구 복지교육국 평생교육과,"서민금융, 교육","아동, 청소년",지역화폐,년,교육의 공공성 강화와 보편적 교육복지 실현,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00006083&wlfareInfoReldBztpCd=02,3354,
제도,지자체,WLF00005584,고령임부 의료비 플러스 사업,전라남도,전라남도,전라남도 광양시 보건소 출생보건과,"임신·출산, 서민금융","청소년, 임신 · 출산, 청년, 중장년",현금지급,1회성,산모와 태아의 건강을 증진하고 출산 장려 환경을 조성하기 위함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005584&wlfareInfoReldBztpCd=02,1655,
제도,지자체,WLF00005491,안성시 저소득층 무상교통 지원사업,경기도,경기도,경기도 안성시 도시경제국 교통정책과,서민금융,"아동, 영유아, 중장년, 청소년, 청년","현금지급, 지역화폐",월,저소득층 안성시민의 이동권 보장 및 관내 대중교통 활성화와 지역경제 활성화,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005491&wlfareInfoReldBztpCd=02,1404,
제도,지자체,WLF00005242,장수군 취약계층 목욕비 지원사업,전북특별자치도,전북특별자치도,전북특별자치도 장수군 행정복지국 주민복지과,,"아동, 노년, 중장년, 청소년, 청년",전자바우처(바우처),반기,"취약계층(65세이상 노인, 장애인, 기초생활수급자)의 위생을 제고하여 건강하고 행복한 삶을 영위하도록 지원",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005242&wlfareInfoReldBztpCd=02,594,
제도,지자체,WLF00005313,뇌병변 장애인 대소변흡수용품(기저귀) 구입비용 지원,강원특별자치도,강원특별자치도,강원특별자치도 평창군 행정지원국 복지정책과,서민금융,"영유아, 아동, 중장년, 청소년, 청년",현금지급,분기,상시 대소변 흡수용품을 사용해야하는 뇌병변 장애인 및 가족에게 지원하여 생활의 불편함과 경제적 부담 경감,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005313&wlfareInfoReldBztpCd=02,2763,
제도,지자체,WLF00004832,관외(서울시외)학교 입학생 입학준비금 지원,서울특별시,서울특별시,서울특별시 종로구 복지교육국 아동청소년교육과,"서민금융, 교육","청소년, 아동",지역화폐,1회성,모든 학생에게 공평한 교육환경 제공을 위해 무상교복 등 입학준비금 지원,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004832&wlfareInfoReldBztpCd=02,968,
제도,지자체,WLF00002043,부산광역시 동구 여성청소년 보건위생용품 지원,부산광역시,부산광역시,부산광역시 동구 일자리복지국 가족복지과,서민금융,청소년,지역화폐,월,보건위생용품 지원으로 동구 여성청소년의 건강한 성장지원 및 행복권 보장을 통해 살기 좋은 지역사회 만들기,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002043&wlfareInfoReldBztpCd=02,1204,
제도,지자체,WLF00001911,평택시 저소득층 초·중·고교 신입생 입학준비금 지원,경기도,경기도,경기도 평택시 복지국 사회복지과,"서민금융, 교육",청소년,현금지급,1회성,관내 저소득층 초·중·고 신입생 학생에게 입학준비에 필요한 금액을 지원하여 저소득 가구의 경제적 부담 완화 및 신입생이 학업에 전념할 수 있는 환경 조성,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001911&wlfareInfoReldBztpCd=02,3504,
제도,지자체,WLF00000497,중고등학교 신입생 교복지원,경상북도,경상북도,경상북도 김천시 행정지원국 총무새마을과,"교육, 서민금융",청소년,현금지급,1회성,"교육 공공성 강화와 보편적 교육복지 실현, 학부모 교육비 부담 경감",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000497&wlfareInfoReldBztpCd=02,1788,
제도,지자체,WLF00000692,장애인활동지원 구비추가지원사업,서울특별시,서울특별시,서울특별시 서대문구 행복복지국 생활보장과,,"노년, 아동, 청년, 중장년, 청소년",전자바우처(바우처),년,장애인활동지원 대상자 중 서비스 지원 시간이 부족한 장애인에게 서비스를 추가 지원하여 장애인 가족의 부담을 줄이고 장애인의 자립 생활 및 사회 참여 증진,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000692&wlfareInfoReldBztpCd=02,1164,
제도,지자체,WLF00001965,장애인활동지원제도 추가지원사업,전북특별자치도,전북특별자치도,전라북도 복지여성보건국 장애인복지과,,"중장년, 청년, 청소년, 아동","전자바우처(바우처), 프로그램/서비스(서비스)",월,국비지원 장애인활동지원사업만으로는 부족한 중증장애인에게 도비 추가지원으로 상시 돌봄지원체계 구축 및 장애인 자립생활지원과 중증장애인 가족의 부담을 경감시키고자 함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001965&wlfareInfoReldBztpCd=02,1763,
제도,지자체,WLF00004082,장애인활동지원 추가지원,강원특별자치도,강원특별자치도,강원도 복지국 장애인복지과,,"아동, 중장년, 청소년, 청년",전자바우처(바우처),월,장애인의 자립생활과 사회참여 증진 도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004082&wlfareInfoReldBztpCd=02,3939,
제도,지자체,WLF00001384,학기중아동급식지원,전북특별자치도,전북특별자치도,전라북도 복지여성보건국 여성가족과,안전·위기,"청소년, 아동, 영유아",현물지급,월,만18세미만 결식우려아동 대상으로 급식 지원을 통한 영양 공급,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001384&wlfareInfoReldBztpCd=02,4713,
제도,지자체,WLF00002343,어려운 주민 특별구호,전라남도,전라남도,전라남도 영광군 사회복지과,"안전·위기, 서민금융","청소년, 청년, 중장년, 아동, 영유아, 노년",현금지급,수시,어려운 주민 특별구호 - 화재 등 일상생활에서 위험에 처한 주민에게 긴급지원금 지급,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002343&wlfareInfoReldBztpCd=02,2457,
제도,지자체,WLF00002220,사회복지 통합업무 지원(저소득주민 건강보험료),전라남도,전라남도,전라남도 곡성군 주민복지과,서민금융,"노년, 아동, 영유아, 청소년, 중장년, 청년",현금지급,월,저소득층의 국민건강보험료를 지원하여 의료 사각지대 해소,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002220&wlfareInfoReldBztpCd=02,683,
제도,지자체,WLF00002552,저소득한부모가족 생활안정 지원,경기도,경기도,경기도 안양시 복지문화국 여성가족과,"안전·위기, 서민금융","아동, 청소년, 중장년",현금지급,1회성,"동절기 난방비, 졸업앨범비 지원으로 경제적 부담 해소",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002552&wlfareInfoReldBztpCd=02,2404,
제도,지자체,WLF00002172,"노숙인 등 행여자 보호(귀향여비,장제비 등)",전북특별자치도,전북특별자치도,전북특별자치도 익산시 복지교육국 복지정책과,서민금융,"노년, 중장년, 청년, 청소년",현금지급,1회성,노숙인에 대하여 귀가에 필요한 여비를 지원하여 장기적인 노숙인생활 예방을 위함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002172&wlfareInfoReldBztpCd=02,669,
제도,지자체,WLF00003555,차상위계층 건강보험료 지원,경기도,경기도,경기도 구리시 복지문화국 복지정책과,,"영유아, 아동, 중장년, 노년, 청년, 청소년",기타,월,"차상위계층(한부모 등) 중 건강보험료가 보건복지부가 정한 최저보험료 (2025년 최저보험료: 22,340원/ 매년 변경됨 )이하인 세대에 건강보험료를 지원하여 건강한 생활유지와 복지향상을 도모함을 목적으로 함.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003555&wlfareInfoReldBztpCd=02,10755,
제도,지자체,WLF00002969,저소득층 국민건강보험료 및 노인장기요양보험료 지원,경상남도,경상남도,경상남도 사천시 행정복지국 주민복지과,서민금융,"영유아, 아동, 중장년, 노년, 청소년, 청년",현금지급,월,「의료급여법」제3조제1항에 따른 수급권자가 아닌 자에게 국민건강보험료 및 노인장기요양보험료를 지원함으로써 저소득세대의 건강증진과 사회복지 향상을 도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002969&wlfareInfoReldBztpCd=02,995,
제도,지자체,WLF00005820,다자녀가정 종량제봉투 지원,전북특별자치도,전북특별자치도,전북특별자치도 김제시 복지환경국 자원순환과,,"아동, 영유아, 청소년",현물지급,분기,종량제봉투를 지원하여 다자녀 가정의 경제적 부담을 완화하고자 함,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005820&wlfareInfoReldBztpCd=02,10163,
제도,지자체,WLF00005404,장애아동수당 미수급자 지원,전라남도,전라남도,전라남도 장흥군 주민복지과,서민금융,"영유아, 아동, 청소년",현금지급,월,"장애 아동을 둔 가정은 비 장애아동 가정에 비해 장애에 따른 교육‧의료비에 대한 추가 지출이 있어, 이에 따른 경제적 부담이 높음 양육의 어려움이 큰 장애아동 가구의 경제적 부담 경감",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005404&wlfareInfoReldBztpCd=02,1432,
제도,지자체,WLF00004798,무안군 초·중·고등학교 졸업앨범비 지원사업,전라남도,전라남도,전라남도 무안군 자치행정과,,청소년,기타,1회성,"- 농어업인 삶의 질 향상 및 농어촌지역 개발촉진에 관한 특별법 제20조 제1항 ""국가와 지방자치단체는 농어촌 주민의 교육기회를 보장하기 위하여 교육여건의 개선 및 발전을 위한 시책을 마련하여야 한다.""고 규정하고 있음에 따라 농어촌 지역 주민들의 교육기회 제공과 교육 환경 개선을 위해 관내 초중고교 졸업생에 대한 졸업앨범비를 지원하고자 함,.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004798&wlfareInfoReldBztpCd=02,697,
제도,지자체,WLF00003953,중·고등학교 입학생 교복구입비 지원 사업,부산광역시,부산광역시,부산광역시 남구 복지교육국 평생교육과,"서민금융, 교육","아동, 청소년",현금지급,1회성,"학부모의 교육비 부담 경감을 통한 교육의 공공성 강화 및 보편적 교육복지 확대를 위하여, 남구에 주민등록(체류지)이 되어있는 2025학년도 중·고등학교 입학생 등을 대상으로 교복구입비 지원 사업을 추진함.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003953&wlfareInfoReldBztpCd=02,828,
제도,지자체,WLF00000042,다자녀세대 체험놀이 지원,경상남도,경상남도,경상남도 고성군 부군수 인구청년추진단,입양·위탁,"아동, 청소년",실물바우처,1회성,다자녀세대 지원의 일환으로 다자녀 세대 대상 양육하기 좋은 사회 친화적 분위기 조성 및 관내 체험업체와의 상생 도모,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000042&wlfareInfoReldBztpCd=02,867,
